Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,INSDC_center_alias,strain,AssemblyName,ena_checklist,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),specific_host,Collection_Date,host_health_state,supplier_name,Collection_year,pmid,scientific_name,tax_id,sample_description,Country,type-material
ERR158570,WGS,200,679638000,PRJEB2138,SAMEA1469490,362554282,SC,public,"bam,sra","ena,gs,ncbi,s3","s3.us-east-1,ena,gs.US,ncbi.public",2012-07-23,2018-11-16,ERX134514,Illumina HiSeq 2000,5126920,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469490,ERP000192,2082P-sc-2012-04-10T09:20:58Z-1397782,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T10:06:16Z,public,ERS124840,ERS124840,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2082P,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158571,WGS,200,673839200,PRJEB2138,SAMEA1469486,357727125,SC,public,"sra,bam","ena,gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1,ena",2012-07-23,2018-11-16,ERX134515,Illumina HiSeq 2000,5126921,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469486,ERP000192,2083Q-sc-2012-04-10T09:20:59Z-1397783,Wellcome Sanger Institute,2012-07-23T13:53:39Z,2018-03-09T09:56:49Z,public,ERS124841,ERS124841,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2083Q,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158572,WGS,200,656986600,PRJEB2138,SAMEA1469492,349720001,SC,public,"bam,sra","ncbi,s3,ena,gs","ena,s3.us-east-1,gs.US,ncbi.public",2012-07-23,2018-11-16,ERX134516,Illumina HiSeq 2000,5126922,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469492,ERP000192,2084R-sc-2012-04-10T09:16:04Z-1397784,Wellcome Sanger Institute,2012-07-23T13:53:37Z,2018-03-09T09:56:54Z,public,ERS124794,ERS124794,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2084R,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158573,WGS,200,812942400,PRJEB2138,SAMEA1469491,434085423,SC,public,"sra,bam","ena,s3,ncbi,gs","gs.US,ena,s3.us-east-1,ncbi.public",2012-07-23,2018-11-16,ERX134517,Illumina HiSeq 2000,5126923,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469491,ERP000192,2085S-sc-2012-04-10T09:16:06Z-1397785,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:47Z,public,ERS124795,ERS124795,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2085S,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158574,WGS,200,786385400,PRJEB2138,SAMEA1469489,420210994,SC,public,"sra,bam","gs,ncbi,s3,ena","ncbi.public,s3.us-east-1,ena,gs.US",2012-07-23,2018-11-16,ERX134518,Illumina HiSeq 2000,5126924,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469489,ERP000192,2087V-sc-2012-04-10T09:16:07Z-1397786,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:49Z,public,ERS124796,ERS124796,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2087V,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158575,WGS,200,760969600,PRJEB2138,SAMEA1469488,405782482,SC,public,"sra,bam","ncbi,s3,gs,ena","ncbi.public,gs.US,s3.us-east-1,ena",2012-07-23,2018-11-16,ERX134519,Illumina HiSeq 2000,5126925,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469488,ERP000192,2088W-sc-2012-04-10T09:16:09Z-1397787,Wellcome Sanger Institute,2012-07-23T13:53:37Z,2018-03-09T12:02:05Z,public,ERS124797,ERS124797,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2088W,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158576,WGS,200,778833800,PRJEB2138,SAMEA1469487,414357247,SC,public,"sra,bam","s3,ncbi,gs,ena","ncbi.public,gs.US,s3.us-east-1,ena",2012-07-23,2018-11-16,ERX134520,Illumina HiSeq 2000,5126926,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469487,ERP000192,2089X-sc-2012-04-10T09:16:10Z-1397788,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:47Z,public,ERS124798,ERS124798,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2089X,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158577,WGS,200,801207200,PRJEB2138,SAMEA1469485,425494433,SC,public,"bam,sra","gs,ena,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-07-23,2018-11-16,ERX134521,Illumina HiSeq 2000,5126927,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469485,ERP000192,2090Y-sc-2012-04-10T09:16:11Z-1397789,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:49Z,public,ERS124799,ERS124799,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2090Y,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158578,WGS,200,859474200,PRJEB2138,SAMEA1469499,457714731,SC,public,"bam,sra","ncbi,s3,ena,gs","ena,gs.US,s3.us-east-1,ncbi.public",2012-07-23,2018-11-16,ERX134522,Illumina HiSeq 2000,5126928,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469499,ERP000192,2091Z-sc-2012-04-10T09:16:11Z-1397790,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:54Z,public,ERS124800,ERS124800,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2091Z,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158579,WGS,200,870821000,PRJEB2138,SAMEA1469500,462202472,SC,public,"sra,bam","s3,ncbi,gs,ena","gs.US,ncbi.public,s3.us-east-1,ena",2012-07-23,2018-11-16,ERX134523,Illumina HiSeq 2000,5126929,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469500,ERP000192,2092A-sc-2012-04-10T09:16:12Z-1397791,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:47Z,public,ERS124801,ERS124801,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2092A,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158580,WGS,200,848399000,PRJEB2138,SAMEA1469493,451922722,SC,public,"bam,sra","s3,gs,ena,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",2012-07-23,2018-11-16,ERX134524,Illumina HiSeq 2000,5126930,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469493,ERP000192,2095D-sc-2012-04-10T09:16:13Z-1397792,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T12:02:05Z,public,ERS124802,ERS124802,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2095D,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158581,WGS,200,623127600,PRJEB2138,SAMEA1469494,331869688,SC,public,"sra,bam","s3,gs,ncbi,ena","gs.US,s3.us-east-1,ena,ncbi.public",2012-07-23,2018-11-16,ERX134525,Illumina HiSeq 2000,5126931,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469494,ERP000192,2097F-sc-2012-04-10T09:16:14Z-1397793,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T10:03:34Z,public,ERS124803,ERS124803,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2097F,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158582,WGS,200,576401600,PRJEB2138,SAMEA1469495,323060108,SC,public,"bam,sra","gs,ena,s3,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",2012-07-23,2018-11-16,ERX134526,Illumina HiSeq 2000,5126932,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469495,ERP000192,2111W-sc-2012-04-10T09:16:15Z-1397794,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:47Z,public,ERS124804,ERS124804,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2111W,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158583,WGS,200,717260600,PRJEB2138,SAMEA1469496,517454493,SC,public,"sra,bam","s3,ena,ncbi,gs","ncbi.public,ena,s3.us-east-1,gs.US",2012-07-23,2018-11-16,ERX134527,Illumina HiSeq 2000,5126933,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469496,ERP000192,2114Z-sc-2012-04-10T09:16:16Z-1397795,Wellcome Sanger Institute,2012-07-23T13:53:37Z,2018-03-09T09:56:49Z,public,ERS124805,ERS124805,Mycobacterium tuberculosis,SC,2114Z,GCA_000195955.1,,,,,,,,,,,,,,,
ERR158584,WGS,200,760537200,PRJEB2138,SAMEA1469507,403999901,SC,public,"bam,sra","gs,ena,s3,ncbi","gs.US,s3.us-east-1,ena,ncbi.public",2012-07-23,2018-11-16,ERX134528,Illumina HiSeq 2000,5126934,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469507,ERP000192,2126M-sc-2012-04-10T09:16:17Z-1397796,Wellcome Sanger Institute,2012-07-23T13:53:37Z,2018-03-09T09:56:54Z,public,ERS124806,ERS124806,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2126M,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158585,WGS,200,634376600,PRJEB2138,SAMEA1469506,339509228,SC,public,"sra,bam","s3,ncbi,gs,ena","gs.US,ena,s3.us-east-1,ncbi.public",2012-07-23,2018-11-16,ERX134529,Illumina HiSeq 2000,5126935,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469506,ERP000192,2127N-sc-2012-04-10T09:16:18Z-1397797,Wellcome Sanger Institute,2012-07-23T13:53:37Z,2018-03-09T13:29:36Z,public,ERS124807,ERS124807,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2127N,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158586,WGS,200,808911400,PRJEB2138,SAMEA1469508,429449423,SC,public,"bam,sra","s3,ena,ncbi,gs","ena,gs.US,s3.us-east-1,ncbi.public",2012-07-23,2018-11-16,ERX134530,Illumina HiSeq 2000,5126936,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469508,ERP000192,2128P-sc-2012-04-10T09:16:18Z-1397798,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T10:03:34Z,public,ERS124808,ERS124808,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2128P,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158587,WGS,200,727359200,PRJEB2138,SAMEA1469510,388236584,SC,public,"bam,sra","gs,ncbi,ena,s3","s3.us-east-1,gs.US,ena,ncbi.public",2012-07-23,2018-11-16,ERX134531,Illumina HiSeq 2000,5126937,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469510,ERP000192,2129Q-sc-2012-04-10T09:16:19Z-1397799,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:54Z,public,ERS124809,ERS124809,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2129Q,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158588,WGS,200,733697800,PRJEB2138,SAMEA1469516,391486684,SC,public,"sra,bam","gs,ena,ncbi,s3","ncbi.public,ena,s3.us-east-1,gs.US",2012-07-23,2018-11-16,ERX134532,Illumina HiSeq 2000,5126938,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469516,ERP000192,2133V-sc-2012-04-10T09:16:21Z-1397800,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T10:03:34Z,public,ERS124810,ERS124810,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2133V,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158589,WGS,200,669642200,PRJEB2138,SAMEA1469515,355621891,SC,public,"sra,bam","ena,ncbi,s3,gs","ena,gs.US,ncbi.public,s3.us-east-1",2012-07-23,2018-11-16,ERX134533,Illumina HiSeq 2000,5126939,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469515,ERP000192,2134W-sc-2012-04-10T09:16:21Z-1397801,Wellcome Sanger Institute,2012-07-23T13:53:37Z,2018-03-09T09:56:49Z,public,ERS124811,ERS124811,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2134W,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158590,WGS,200,780693600,PRJEB2138,SAMEA1469514,415130669,SC,public,"sra,bam","ena,gs,ncbi,s3","ena,s3.us-east-1,ncbi.public,gs.US",2012-07-23,2018-11-16,ERX134534,Illumina HiSeq 2000,5126940,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469514,ERP000192,2135X-sc-2012-04-10T09:16:22Z-1397802,Wellcome Sanger Institute,2012-07-23T13:53:37Z,2018-03-09T09:56:54Z,public,ERS124812,ERS124812,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2135X,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158591,WGS,200,803053400,PRJEB2138,SAMEA1469513,426574233,SC,public,"bam,sra","ena,ncbi,s3,gs","ena,ncbi.public,gs.US,s3.us-east-1",2012-07-23,2018-11-16,ERX134535,Illumina HiSeq 2000,5126941,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469513,ERP000192,2139B-sc-2012-04-10T09:16:22Z-1397803,Wellcome Sanger Institute,2012-07-23T13:53:39Z,2018-03-09T09:56:47Z,public,ERS124813,ERS124813,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2139B,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158592,WGS,200,716400600,PRJEB2138,SAMEA1469528,380753941,SC,public,"sra,bam","gs,ncbi,s3,ena","s3.us-east-1,ncbi.public,ena,gs.US",2012-07-23,2018-11-16,ERX134536,Illumina HiSeq 2000,5126942,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469528,ERP000192,2140C-sc-2012-04-10T09:16:23Z-1397804,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:49Z,public,ERS124814,ERS124814,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2140C,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158593,WGS,200,590760600,PRJEB2138,SAMEA1469529,314847123,SC,public,"sra,bam","gs,s3,ena,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",2012-07-23,2018-11-16,ERX134537,Illumina HiSeq 2000,5126943,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469529,ERP000192,2142E-sc-2012-04-10T09:16:24Z-1397805,Wellcome Sanger Institute,2012-07-23T13:53:39Z,2018-03-09T12:02:05Z,public,ERS124815,ERS124815,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2142E,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158594,WGS,200,540183800,PRJEB2138,SAMEA1469522,287419647,SC,public,"sra,bam","gs,ncbi,ena,s3","ena,s3.us-east-1,gs.US,ncbi.public",2012-07-23,2018-11-16,ERX134538,Illumina HiSeq 2000,5126944,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469522,ERP000192,2145H-sc-2012-04-10T09:16:24Z-1397806,Wellcome Sanger Institute,2012-07-23T13:53:37Z,2018-03-09T12:02:05Z,public,ERS124816,ERS124816,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2145H,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158595,WGS,200,527891400,PRJEB2138,SAMEA1469524,279100053,SC,public,"bam,sra","s3,ncbi,gs,ena","ena,ncbi.public,gs.US,s3.us-east-1",2012-07-23,2018-11-16,ERX134539,Illumina HiSeq 2000,5126945,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469524,ERP000192,2146J-sc-2012-04-10T09:16:25Z-1397807,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:49Z,public,ERS124817,ERS124817,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2146J,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158596,WGS,200,549371800,PRJEB2138,SAMEA1469526,293196848,SC,public,"bam,sra","gs,s3,ena,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",2012-07-23,2018-11-16,ERX134540,Illumina HiSeq 2000,5126946,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469526,ERP000192,2150N-sc-2012-04-10T09:16:26Z-1397808,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:54Z,public,ERS124818,ERS124818,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2150N,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158597,WGS,200,565591000,PRJEB2138,SAMEA1469520,299841763,SC,public,"bam,sra","ncbi,s3,ena,gs","gs.US,ncbi.public,ena,s3.us-east-1",2012-07-23,2018-11-16,ERX134541,Illumina HiSeq 2000,5126947,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469520,ERP000192,2152Q-sc-2012-04-10T09:16:26Z-1397809,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:47Z,public,ERS124819,ERS124819,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2152Q,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158598,WGS,200,640172800,PRJEB2138,SAMEA1469532,341149381,SC,public,"sra,bam","s3,gs,ncbi,ena","ena,gs.US,s3.us-east-1,ncbi.public",2012-07-23,2018-11-16,ERX134542,Illumina HiSeq 2000,5126948,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469532,ERP000192,2154S-sc-2012-04-10T09:16:27Z-1397810,Wellcome Sanger Institute,2012-07-23T13:53:39Z,2018-03-09T12:02:05Z,public,ERS124820,ERS124820,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2154S,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR158599,WGS,200,673635000,PRJEB2138,SAMEA1469527,355656789,SC,public,"sra,bam","gs,s3,ena,ncbi","gs.US,s3.us-east-1,ena,ncbi.public",2012-07-23,2018-11-16,ERX134543,Illumina HiSeq 2000,5126949,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469527,ERP000192,111280014-sc-2012-04-10T09:16:28Z-1397811,Wellcome Sanger Institute,2012-07-23T13:53:39Z,2018-03-09T09:56:54Z,public,ERS124821,ERS124821,Mycobacterium tuberculosis; Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,H111280014,GCA_000195955.1,ERC000011,United Kingdom,Europe,United Kingdom,Homo sapiens,2011,disease,,,,,,,,
ERR158600,WGS,200,704193600,PRJEB2138,SAMEA1469530,374130110,SC,public,"sra,bam","s3,ena,ncbi,gs","ena,s3.us-east-1,gs.US,ncbi.public",2012-07-23,2018-11-16,ERX134544,Illumina HiSeq 2000,5126950,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469530,ERP000192,111280016-sc-2012-04-10T09:16:29Z-1397812,Wellcome Sanger Institute,2012-07-23T13:53:36Z,2018-03-09T09:56:47Z,public,ERS124822,ERS124822,Mycobacterium tuberculosis,SC,111280016,GCA_000195955.1,,,,,,,,,,,,,,,
ERR158601,WGS,200,631049600,PRJEB2138,SAMEA1469531,332782658,SC,public,"sra,bam","ncbi,gs,ena,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-07-23,2018-11-16,ERX134545,Illumina HiSeq 2000,5126951,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469531,ERP000192,111280018-sc-2012-04-10T09:16:29Z-1397813,Wellcome Sanger Institute,2012-07-23T13:53:39Z,2018-03-09T09:56:49Z,public,ERS124823,ERS124823,Mycobacterium tuberculosis; Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,H111280018,GCA_000195955.1,ERC000011,United Kingdom,Europe,United Kingdom,Homo sapiens,2011,disease,,,,,,,,
ERR158602,WGS,200,715210000,PRJEB2138,SAMEA1469523,392262870,SC,public,"sra,bam","s3,gs,ena,ncbi","gs.US,ena,ncbi.public,s3.us-east-1",2012-07-23,2018-11-16,ERX134546,Illumina HiSeq 2000,5126952,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469523,ERP000192,111880072-sc-2012-04-10T09:16:30Z-1397814,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:54Z,public,ERS124824,ERS124824,Mycobacterium tuberculosis; Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,H111880072,GCA_000195955.1,ERC000011,United Kingdom,Europe,United Kingdom,Homo sapiens,2011,disease,,,,,,,,
ERR158603,WGS,200,639263400,PRJEB2138,SAMEA1469525,340198723,SC,public,"bam,sra","ena,ncbi,gs,s3","ena,gs.US,s3.us-east-1,ncbi.public",2012-07-23,2018-11-16,ERX134547,Illumina HiSeq 2000,5126953,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469525,ERP000192,111900019-sc-2012-04-10T09:16:31Z-1397815,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:47Z,public,ERS124825,ERS124825,Mycobacterium tuberculosis; Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,H111900019,GCA_000195955.1,ERC000011,United Kingdom,Europe,United Kingdom,Homo sapiens,2011,disease,,,,,,,,
ERR158604,WGS,200,665264400,PRJEB2138,SAMEA1469519,353241479,SC,public,"sra,bam","ena,gs,ncbi,s3","ena,s3.us-east-1,ncbi.public,gs.US",2012-07-23,2018-11-16,ERX134548,Illumina HiSeq 2000,5126954,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469519,ERP000192,111900040-sc-2012-04-10T09:16:33Z-1397816,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:49Z,public,ERS124826,ERS124826,Mycobacterium tuberculosis; Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,H111900040,GCA_000195955.1,ERC000011,United Kingdom,Europe,United Kingdom,Homo sapiens,2011,disease,,,,,,,,
ERR158605,WGS,200,799342400,PRJEB2138,SAMEA1469521,421724261,SC,public,"bam,sra","s3,gs,ena,ncbi","ncbi.public,s3.us-east-1,ena,gs.US",2012-07-23,2018-11-16,ERX134549,Illumina HiSeq 2000,5126955,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469521,ERP000192,111920015-sc-2012-04-10T09:16:34Z-1397817,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T12:02:05Z,public,ERS124827,ERS124827,Mycobacterium tuberculosis; Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,H111920015,GCA_000195955.1,ERC000011,United Kingdom,Europe,United Kingdom,Homo sapiens,2011,disease,,,,,,,,
ERR158606,WGS,200,699899800,PRJEB2138,SAMEA1469517,370634524,SC,public,"bam,sra","ncbi,gs,ena,s3","ncbi.public,ena,s3.us-east-1,gs.US",2012-07-23,2018-11-16,ERX134550,Illumina HiSeq 2000,5126956,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469517,ERP000192,112260020-sc-2012-04-10T09:16:35Z-1397818,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:47Z,public,ERS124828,ERS124828,Mycobacterium tuberculosis; Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,H112260020,GCA_000195955.1,ERC000011,United Kingdom,Europe,United Kingdom,Homo sapiens,2011,disease,,,,,,,,
